id;kode_pohon;nama_lokal;nama_latin;Group;Icon;status_iucn;diameter;tinggi;unit_PS;jenis_lahan;nama_khas_wilayah;Latitude;Longitude;elevasi;jarak_permukiman;status_adopsi;nama_pengadopsi;masa_berlaku;nama_surveyor;waktu_survei;harga_adopsi;serapan_karbon;penyedia_bibit;metode_karbon;Image1;Image2;Image3;Image4;chart_link
552;BAA0321RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;23;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5445796;101.0885052;7.921992363;3.14;Belum;-;-;Jailani;9/28/2021 11:59;50000;761.34;-;Chave et al, 2014;;;;;
553;BAA0323RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;28;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5445875;101.0885576;10.38419496;3.14;Belum;-;-;Jailani;9/28/2021 12:04;50000;1581.02;-;Chave et al, 2014;;;;;
554;BAA0324RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;21;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5446289;101.0882967;-6.62902835;3.14;Belum;-;-;Jailani;9/28/2021 12:11;50000;572.35;-;Brown, 1997;;;;;
555;BAA0338RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;44;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5452039;101.0878273;4.711778216;3.14;Belum;-;-;Jailani;9/28/2021 13:13;200000;2999.81;-;Chave et al, 2014;;;;;
556;BAA0342RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;30;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5451133;101.0878487;8.601577459;3.14;Belum;-;-;Jailani;9/28/2021 13:17;50000;1241.52;-;Chave et al, 2014;;;;;
557;BAA0343RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;23;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5450629;101.0877948;0.915449963;3.09;Belum;-;-;Jailani;9/28/2021 13:21;50000;946.67;-;Chave et al, 2014;;;;;
558;BAA0344RBF;Belanti;Coccoceras borneense;Pohon Muda;icon/young_tree.svg;Not Defined;38;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5450629;101.0877948;0.915449963;3.1;Belum;-;-;Jailani;9/28/2021 13:24;50000;2692.11;-;Chave et al, 2014;;;;;
559;BAA0350RBF;Belanti;Coccoceras borneense;Pohon Muda;icon/young_tree.svg;Not Defined;29;35;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5451419;101.087628;5.855141235;3.11;Belum;-;-;Jailani;9/28/2021 13:29;50000;1846.28;-;Chave et al, 2014;;;;;
560;BAA0351RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;61;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.545145;101.0876292;5.855141235;3.11;Belum;-;-;Jailani;9/28/2021 13:32;200000;8498.34;-;Brown, 1997;;;;;
561;BAA0352RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;29;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5451366;101.0875566;5.55513368;3.1;Belum;-;-;Jailani;9/28/2021 13:36;50000;1693.11;-;Chave et al, 2014;;;;;
562;BAA0353RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;26;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5451366;101.0875566;5.55513368;3.1;Belum;-;-;Jailani;9/28/2021 13:39;50000;1368.08;-;Chave et al, 2014;;;;;
563;BAA0354RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;29;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5452093;101.0875907;-1.512194589;3.1;Belum;-;-;Jailani;9/28/2021 13:43;50000;1028.4;-;Chave et al, 2014;;;;;
564;BAA0355RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;36;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5451873;101.0875252;4.897290041;3.1;Belum;-;-;Jailani;9/28/2021 13:46;50000;1873.89;-;Chave et al, 2014;;;;;
565;BAA0356RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;30;23;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5451638;101.087534;2.13553601;3.1;Belum;-;-;Jailani;9/28/2021 13:49;50000;1411.13;-;Brown, 1997;;;;;
566;BAA0367RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;24;12;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5453636;101.0876493;19.54853478;3.1;Belum;-;-;Jailani;9/28/2021 13:54;50000;571.67;-;Chave et al, 2014;;;;;
567;BAA0368RBF;Maleh;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;43;40;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5453509;101.0876324;0.52629561;3.1;Belum;-;-;Jailani;9/28/2021 13:59;200000;3508.53;-;Brown, 1997;;;;;
568;BAA0369RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;24;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5453615;101.0876751;-1.344070641;3.08;Belum;-;-;Jailani;9/28/2021 14:06;50000;710.78;-;Chave et al, 2014;;;;;
569;BAA0370RBF;Kandis;Garcinia sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;40;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5454709;101.0876525;1.582455335;3.08;Belum;-;-;Jailani;9/28/2021 14:10;200000;3683.15;-;Chave et al, 2014;;;;;
570;BAA0371RBF;Putek;Barringtonia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;37;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5454659;101.087639;16.41021813;3.08;Belum;-;-;Jailani;9/28/2021 14:16;50000;2398.83;-;Brown, 1997;;;;;
571;BAA0372RBF;Kolek;Eugenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;48;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5454659;101.087639;16.41021813;3.07;Belum;-;-;Jailani;9/28/2021 14:19;200000;5092.25;-;Chave et al, 2014;;;;;
572;BAA0373RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;25;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5455027;101.0874369;7.061423344;3.07;Belum;-;-;Jailani;9/28/2021 14:25;50000;769.73;-;Chave et al, 2014;;;;;
573;BAA0374RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;55;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5455027;101.0874369;7.061423344;3.07;Belum;-;-;Jailani;9/28/2021 14:28;200000;6539.84;-;Brown, 1997;;;;;
574;BAA0375RBF;Leban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;22;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5455581;101.0873439;1.910979386;3.07;Belum;-;-;Jailani;9/28/2021 14:31;50000;698.06;-;Chave et al, 2014;;;;;
575;BAA0384RBF;Mentangor;Calophyllum;Pohon Muda;icon/young_tree.svg;Not Defined;27;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5456792;101.087318;0.617007434;3.07;Belum;-;-;Jailani;9/28/2021 14:37;50000;693.43;-;Chave et al, 2014;;;;;
576;BAA0383RBF;Leban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;27;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5456;101.0871776;8.683075848;3.07;Belum;-;-;Jailani;9/28/2021 14:42;50000;1041.14;-;Chave et al, 2014;;;;;
577;BAA0334RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;45;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5449882;101.0883811;2.141952621;3.05;Belum;-;-;Jailani;9/28/2021 14:54;200000;2424.55;-;Chave et al, 2014;;;;;
578;BAA0335RBF;Leban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;22;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5450112;101.0883938;-7.156600302;3.07;Belum;-;-;Jailani;9/28/2021 14:58;50000;698.06;-;Chave et al, 2014;;;;;
579;BAA0336RBF;Leban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;29;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5450112;101.0883938;-7.156600302;3.1;Belum;-;-;Jailani;9/28/2021 15:01;50000;1196.98;-;Chave et al, 2014;;;;;
580;BAA0325RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;21;19;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5446535;101.0886143;18.69243829;3.1;Belum;-;-;Jailani;9/28/2021 15:08;50000;572.35;-;Brown, 1997;;;;;
581;BAA0319RBF;Kolek;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;20;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Kesumbo Ampai;1.544531;101.08851;1.794120088;3.1;Belum;-;-;Jailani;9/28/2021 15:12;50000;560.03;-;Chave et al, 2014;;;;;
582;BAA0658HAKA;Pudu;Artocarpus kemando;Pohon Dewasa;icon/mature_tree.svg;Not Defined;58;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4506759;101.2304073;28.38662668;3.13;Belum;-;-;Hari Yudistira;10/05/2021 09:30;200000;7713.93;-;Chave et al, 2014;;;;;
583;BAA0659HAKA;Kempas;Koompassia malaccensis;Pohon Dewasa;icon/mature_tree.svg;Conservation dependent;74;48;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505924;101.2303156;38.13955944;3.15;Belum;-;-;Hari Yudistira;10/05/2021 09:35;200000;26178.55;-;Chave et al, 2014;;;;;
584;BAA0660HAKA;Daru daru;Cantleya malayana;Pohon Dewasa;icon/mature_tree.svg;Not Defined;58;42;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505654;101.2303446;49.13127123;3.09;Belum;-;-;Hari Yudistira;10/05/2021 09:40;200000;7480.36;-;Chave et al, 2014;;;;;
585;BAA0661HAKA;Darah darah;Myristica iners;Pohon Dewasa;icon/mature_tree.svg;Least Concern;48;30;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.450606;101.2302815;36.74909511;3.09;Belum;-;-;Hari Yudistira;10/05/2021 09:45;200000;4087.88;-;Chave et al, 2014;;;;;
586;BAA0662RBF;Jelutung;Dyera costulata;Pohon Dewasa;icon/mature_tree.svg;Least Concern;109;60;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505484;101.2303032;30.15759495;3.08;Belum;-;-;Hari Yudistira;10/05/2021 09:50;200000;32436.46;-;Chave et al, 2014;;;;;
587;BAA0663HAKA;Tungkal;Artocarpus sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;83;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4503719;101.2304181;32.76876749;3.09;Belum;-;-;Hari Yudistira;10/05/2021 09:57;200000;18338.63;-;Chave et al, 2014;;;;;
588;BAA0664HAKA;Balam;Palaquium sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;51;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505538;101.2301582;48.6935219;3.09;Belum;-;-;Hari Yudistira;10/05/2021 10:15;200000;7403.41;-;Chave et al, 2014;;;;;
589;BAA0665HAKA;Kulim;Scorodocarpus borneensis;Pohon Muda;icon/young_tree.svg;Not Defined;35;25;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.450647;101.2301727;40.38520114;3.06;Belum;-;-;Hari Yudistira;10/05/2021 10:21;50000;2920.58;-;Chave et al, 2014;;;;;
590;BAA0666HAKA;Poneng poneng;Lithocarpus sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;60;45;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4504551;101.2299911;54.38584383;3.1;Belum;-;-;Hari Yudistira;10/05/2021 10:26;200000;8150.28;-;Brown, 1997;;;;;
591;BAA0667HAKA;Poneng poneng;Lithocarpus sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;54;30;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505019;101.229756;44.21041169;3.1;Belum;-;-;Hari Yudistira;10/05/2021 10:31;200000;6243.18;-;Brown, 1997;;;;;
592;BAA0668HAKA;Sisik;Pentace sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;50;30;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505391;101.2297629;49.98567811;3.1;Belum;-;-;Hari Yudistira;10/05/2021 10:35;200000;5390.79;-;Chave et al, 2014;;;;;
593;BAA0669HAKA;Kempas;Koompassia malaccensis;Pohon Dewasa;icon/mature_tree.svg;Conservation dependent;64;45;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505715;101.2296605;47.59890577;3.13;Belum;-;-;Hari Yudistira;10/05/2021 10:39;200000;18514.52;-;Chave et al, 2014;;;;;
594;BAA0670HAKA;Kempas;Koompassia malaccensis;Pohon Dewasa;icon/mature_tree.svg;Conservation dependent;68;46;Hutan Adat Kesumbo Ampai;Mineral;Pulau Tilan;1.4504849;101.2296333;49.29759529;3.13;Belum;-;-;Hari Yudistira;10/05/2021 10:44;200000;21292.31;-;Chave et al, 2014;;;;;
595;BAA0289RBF;Timah-Timah;Ilex;Pohon Dewasa;icon/mature_tree.svg;Not Defined;49;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5437545;101.0885174;8.362740317;3.14;Belum;-;-;Mukhlis;9/28/2021 10:42;200000;4099.53;-;Chave et al, 2014;;;;;
596;BAA0333RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;25;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5449193;101.0883852;9.528328493;3.13;Belum;-;-;Sudirman;9/28/2021 14:54;50000;669.4;-;Chave et al, 2014;;;;;
597;BAA0330RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;39;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5448737;101.0883805;2.894803565;3.23;Belum;-;-;Khomidi;9/28/2021 14:56;50000;2428.06;-;Chave et al, 2014;;;;;
598;BAA0272RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;33;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436052;101.08935;3.364362271;3.11;Belum;-;-;Jedi Satria;9/28/2021 9:22;50000;1323.43;-;Chave et al, 2014;;;;;
599;BAA0288RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;35;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5437345;101.0885953;0.926925153;3.11;Belum;-;-;Sudirman;9/28/2021 10:25;50000;2084.21;-;Brown, 1997;;;;;
600;BAA0385RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;54;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5434806;101.0888416;16.4513652;3.23;Belum;-;-;Sudirman;9/28/2021 15:16;200000;5697.93;-;Chave et al, 2014;;;;;
601;BAA0284RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;42;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436884;101.0886445;-0.224346672;3.23;Belum;-;-;Sudirman;9/28/2021 10:16;200000;2119.06;-;Chave et al, 2014;;;;;
602;BAA0285RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436791;101.0886684;7.717472181;3.25;Belum;-;-;Mukhlis;9/28/2021 10:19;200000;1926.55;-;Chave et al, 2014;;;;;
603;BAA0286RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.543639;101.0886384;5.670815264;3.23;Belum;-;-;Jefri Azwar;9/28/2021 10:21;50000;1246.27;-;Chave et al, 2014;;;;;
604;BAA0287RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;31;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436704;101.0886291;-5.149081558;3.23;Belum;-;-;Mukhlis;9/28/2021 10:23;50000;788.56;-;Chave et al, 2014;;;;;
605;BAA0280RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;32;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5437675;101.0888026;10.5799178;3.24;Belum;-;-;Jefri Azwar;9/28/2021 10:04;50000;1661.42;-;Brown, 1997;;;;;
606;BAA0281RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;30;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5437459;101.0888387;5.484434258;3.24;Belum;-;-;Jefri Azwar;9/28/2021 10:08;50000;1411.13;-;Brown, 1997;;;;;
607;BAA0282RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;28;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438236;101.0887125;3.589316903;3.22;Belum;-;-;Sudirman;9/28/2021 10:10;50000;1185.11;-;Brown, 1997;;;;;
608;BAA0283RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;31;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.543827;101.0887374;4.477836269;3.22;Belum;-;-;Sudirman;9/28/2021 10:13;50000;1533.19;-;Brown, 1997;;;;;
609;BAA0276RBF;Bayan;-;Pohon Muda;icon/young_tree.svg;Not Defined;28;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5437838;101.0892897;13.02063519;3.22;Belum;-;-;Khomidi;9/28/2021 9:48;50000;1185.11;-;Brown, 1997;;;;;
610;BAA0277RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;41;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436721;101.0892364;10.35802884;3.22;Belum;-;-;Sudirman;9/28/2021 9:52;200000;3110.23;-;Brown, 1997;;;;;
611;BAA0278RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;20;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5437131;101.0891661;16.01627421;3.21;Belum;-;-;Khomidi;9/28/2021 9:55;50000;497.93;-;Chave et al, 2014;;;;;
612;BAA0279RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;35;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Kesumbo Ampai;1.5437914;101.0887182;-3.297249419;3.22;Belum;-;-;Sudirman;9/28/2021 10:01;50000;2084.21;-;Brown, 1997;;;;;
613;BAA0671HAKA;Kempas;Koompassia malaccensis;Pohon Dewasa;icon/mature_tree.svg;Conservation dependent;50;45;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505455;101.2296088;46.39452099;3.22;Belum;-;-;Hari Yudistira;10/05/2021 10:48;200000;11435.07;-;Chave et al, 2014;;;;;
614;BAA0672HAKA;Daru daru;Cantleya malayana;Pohon Dewasa;icon/mature_tree.svg;Not Defined;41;42;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505556;101.2295568;42.9183582;3.22;Belum;-;-;Hari Yudistira;10/05/2021 10:51;200000;3110.23;-;Chave et al, 2014;;;;;
615;BAA0673HAKA;Kedondong hutan;Spondias dulcis;Pohon Dewasa;icon/mature_tree.svg;Not Defined;42;30;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505016;101.2296283;49.98795287;3.14;Belum;-;-;Hari Yudistira;10/05/2021 10:55;200000;2314.08;-;Chave et al, 2014;;;;;
616;BAA0674HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;75;50;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4503104;101.2296024;28.33004747;3.15;Belum;-;-;Hari Yudistira;10/05/2021 10:59;200000;19742.87;-;Chave et al, 2014;;;;;
617;BAA0675HAKA;Seminai;Madhuca utilis;Pohon Dewasa;icon/mature_tree.svg;Endangered;106;50;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4506317;101.2293751;41.14190622;3.14;Belum;-;-;Hari Yudistira;10/05/2021 11:07;200000;63293.12;-;Chave et al, 2014;;;;;
618;BAA0676HAKA;Petaling;Ochanostachys amentacea;Pohon Dewasa;icon/mature_tree.svg;Data Deficient;45;30;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4505713;101.2294301;38.46503035;3.12;Belum;-;-;Hari Yudistira;10/05/2021 11:16;200000;6080.49;-;Chave et al, 2014;;;;;
619;BAA0678HAKA;Darah darah;Myristica iners;Pohon Dewasa;icon/mature_tree.svg;Least Concern;56;50;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4502597;101.229477;46.60328052;3.17;Belum;-;-;Anton;10/05/2021 11:22;200000;9092.9;-;Chave et al, 2014;;;;;
620;BAA0677HAKA;Keranji;Diallium indum;Pohon Dewasa;icon/mature_tree.svg;Not Defined;43;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4504223;101.2294252;51.1288811;3.16;Belum;-;-;Hari Yudistira;10/05/2021 11:25;200000;7540.34;-;Chave et al, 2014;;;;;
621;BAA0679HAKA;Kempas;Koompassia malaccensis;Pohon Dewasa;icon/mature_tree.svg;Conservation dependent;46;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4502426;101.2293282;48.43956669;3.13;Belum;-;-;Putri;10/05/2021 11:30;200000;8662.19;-;Chave et al, 2014;;;;;
622;BAA0680HAKA;Kempas;Koompassia malaccensis;Pohon Dewasa;icon/mature_tree.svg;Conservation dependent;45;41;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4502805;101.2293594;47.86130659;3.15;Belum;-;-;Hari Yudistira;10/05/2021 11:33;200000;8500.84;-;Chave et al, 2014;;;;;
623;BAA0681HAKA;Kulim;Scorodocarpus borneensis;Pohon Dewasa;icon/mature_tree.svg;Not Defined;42;35;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4502803;101.229357;47.51750781;3.14;Belum;-;-;Herman;10/05/2021 11:36;200000;5789.64;-;Chave et al, 2014;;;;;
624;BAA0682HAKA;Kelat;Eugenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;75;50;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4501867;101.2293065;36.08891795;3.14;Belum;-;-;Hari Yudistira;10/05/2021 11:41;200000;23935.98;-;Chave et al, 2014;;;;;
625;BAA0683HAKA;Seminai;Madhuca utilis;Pohon Dewasa;icon/mature_tree.svg;Endangered;45;50;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4501859;101.2293328;38.51705769;3.14;Belum;-;-;Anton;10/05/2021 11:44;200000;11885.85;-;Chave et al, 2014;;;;;
626;BAA0686HAKA;Seminai;Madhuca utilis;Pohon Dewasa;icon/mature_tree.svg;Endangered;80;52;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4499671;101.2293069;55.71332271;3.14;Belum;-;-;Tarman;10/05/2021 11:50;200000;37967.82;-;Chave et al, 2014;;;;;
627;BAA0684HAKA;Kulim;Scorodocarpus borneensis;Pohon Dewasa;icon/mature_tree.svg;Not Defined;42;50;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4499231;101.2292602;48.36694615;3.13;Belum;-;-;Tarman;10/05/2021 11:54;200000;8200.42;-;Chave et al, 2014;;;;;
628;BAA0685HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;40;48;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4499166;101.2293485;36.07428643;3.12;Belum;-;-;Hari Yudistira;10/05/2021 11:57;200000;5561.71;-;Chave et al, 2014;;;;;
629;BAA0687HAKA;Kulim;Scorodocarpus borneensis;Pohon Dewasa;icon/mature_tree.svg;Not Defined;73;52;Hutan Adat Kesumbo Ampai;Mineral;Pulau Tilan;1.4499534;101.2293461;42.59619617;3.12;Belum;-;-;Anton;10/05/2021 12:02;200000;25065.96;-;Chave et al, 2014;;;;;
630;BAA0143RBF;Putek;Barringtonia sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;47;31;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Kesumbo Ampai;1.5488097;101.0796279;11.57105118;3.11;Belum;-;-;Ayu Diwandra;9/22/2021 16:40;200000;4393.97;-;Brown, 1997;;;;;
631;BAA0063HAKA;Petaling;Ochanostachys amentacea;Pohon Dewasa;icon/mature_tree.svg;Data Deficient;47;39;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4523605;101.2302078;30.35843987;3.12;Belum;-;-;Abu Bakar;10/04/2021 15:56;200000;8550.89;-;Chave et al, 2014;;;;;
632;BAA0640HAKA;Kulim;Scorodocarpus borneensis;Pohon Dewasa;icon/mature_tree.svg;Not Defined;55;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4506942;101.2300254;46.73291322;3.08;Belum;-;-;Abu Bakar;10/05/2021 10:13;200000;11164.97;-;Chave et al, 2014;;;;;
633;BAA0639HAKA;Kempas;Koompassia malaccensis;Pohon Dewasa;icon/mature_tree.svg;Conservation dependent;57;45;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4506665;101.2299212;58.32284138;3.24;Belum;-;-;Abu Bakar;10/05/2021 10:18;200000;14767.84;-;Chave et al, 2014;;;;;
634;BAA0637HAKA;Kolek;Eugenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40;41;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4507799;101.2299279;52.40690147;3.12;Belum;-;-;Abu Bakar;10/05/2021 10:24;200000;5781.43;-;Chave et al, 2014;;;;;
